genre,revenu_mensuel,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augmentation_salaire_precedente_pourcent,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,departement_Commercial,departement_Consulting,departement_RessourcesHumaines,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_InfraCloud,domaine_etude_Marketing,domaine_etude_RessourcesHumaines,domaine_etude_TransformationDigitale,promotion_recente,a_quitte_l_entreprise
1,3376,10,2,4,3,3,3,3,0,0.13,7,2,1,0,0,2.75,3.25,0.0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2662,5,2,2,4,2,4,4,0,0.2,2,4,1,0,14,3.0,6.666666666666667,0.16666666666666666,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,19406,4,1,3,1,3,2,3,0,0.11,5,2,1,1,20,1.75,2.2,0.2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,12742,21,4,2,4,3,3,3,0,0.16,1,1,1,11,0,3.5,4.0,0.045454545454545456,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3722,2,2,3,4,3,1,3,1,0.13,2,3,2,2,5,2.5,4.333333333333333,0.3333333333333333,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,7879,8,3,4,4,2,3,3,1,0.19,2,3,1,6,1,3.0,6.333333333333333,0.1111111111111111,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10325,16,3,2,4,1,3,3,1,0.11,3,1,1,3,0,2.75,1.5714285714285714,0.058823529411764705,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3131,10,2,3,4,1,3,3,0,0.13,6,1,1,0,0,2.5,2.1666666666666665,0.09090909090909091,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,8189,9,3,3,3,3,3,3,1,0.13,9,1,1,0,3,3.0,4.333333333333333,0.1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5577,10,4,3,1,2,3,3,1,0.12,6,2,1,6,8,2.5,3.0,0.18181818181818182,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2028,4,3,2,3,2,3,3,1,0.14,24,3,1,0,2,2.75,2.8000000000000003,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,2018,5,4,3,1,2,1,3,0,0.14,9,4,1,1,10,2.0,3.5000000000000004,0.0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,7637,21,1,3,1,4,2,3,0,0.11,25,3,1,7,7,2.0,2.75,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2654,2,1,3,4,4,2,4,0,0.21,10,2,1,0,6,2.75,5.25,0.6666666666666666,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2306,7,2,3,3,4,1,4,1,0.2,6,2,1,4,6,2.5,5.0,0.125,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,10096,7,1,3,4,1,4,3,0,0.11,9,3,1,4,21,2.5,5.5,0.125,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2213,7,4,4,3,3,3,3,1,0.13,10,4,1,1,3,3.25,3.25,0.125,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,16422,3,1,3,2,3,4,3,0,0.11,8,5,1,1,6,2.5,2.75,0.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,13525,20,3,3,2,4,4,3,0,0.14,26,3,2,4,3,3.25,4.666666666666667,0.047619047619047616,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5220,11,2,4,4,2,3,3,1,0.18,7,4,1,1,1,2.75,4.5,0.08333333333333333,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,7457,4,2,1,4,3,2,4,1,0.22,1,2,1,0,2,2.75,7.333333333333333,0.6,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1483,1,2,3,2,4,3,3,0,0.14,3,1,1,0,0,2.75,3.5000000000000004,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2886,3,1,3,4,2,1,4,0,0.22,23,3,1,0,0,2.0,5.5,0.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4447,9,3,3,2,2,2,3,0,0.12,4,2,0,0,0,2.25,2.0,0.0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3221,20,4,4,3,3,3,3,1,0.11,28,1,1,3,0,3.25,2.75,0.14285714285714285,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5765,5,1,3,2,1,1,3,0,0.11,13,3,2,0,2,1.25,2.2,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,5661,8,2,4,1,3,3,3,0,0.19,16,2,1,0,1,2.25,6.333333333333333,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,4422,1,3,2,4,4,1,3,1,0.13,26,2,2,0,15,3.0,3.25,0.5,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2332,3,3,2,2,3,3,4,0,0.2,1,3,0,0,2,2.75,5.0,0.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,11904,6,2,3,4,3,1,3,1,0.14,1,2,1,0,8,2.5,7.000000000000001,0.14285714285714285,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,9679,1,4,2,4,2,3,4,0,0.24,5,4,1,0,7,3.25,12.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,8396,7,3,3,1,2,2,3,0,0.14,26,3,1,7,1,2.0,3.5000000000000004,0.125,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3055,9,4,3,2,4,2,3,0,0.15,4,3,0,1,2,3.0,5.0,0.2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,9980,10,2,3,4,4,2,3,0,0.14,10,4,0,9,0,3.0,3.5000000000000004,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,2552,1,3,3,1,3,3,4,0,0.25,9,2,1,0,0,2.5,5.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,3936,8,2,3,2,1,1,3,0,0.11,10,3,1,7,0,1.5,3.6666666666666665,0.1111111111111111,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,17123,19,3,2,2,4,3,3,1,0.13,13,4,1,15,2,3.0,2.6,0.1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,11878,10,4,3,2,2,3,3,0,0.11,5,4,2,8,2,2.75,3.6666666666666665,0.18181818181818182,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4779,3,4,3,1,2,3,3,0,0.14,7,4,1,0,5,2.5,3.5000000000000004,0.5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1261,1,1,2,2,3,4,3,0,0.12,8,3,1,0,0,2.5,3.0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,2007,5,1,2,3,3,3,3,0,0.13,1,1,2,1,0,2.5,2.1666666666666665,0.3333333333333333,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2001,5,3,3,3,2,3,3,0,0.14,2,4,1,0,15,2.75,4.666666666666667,0.5,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,8008,3,2,3,1,3,3,3,0,0.12,5,4,1,0,6,2.25,1.7142857142857142,0.5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,4950,4,3,3,4,2,3,3,0,0.14,10,4,1,1,1,3.0,2.8000000000000003,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5376,5,3,4,1,1,3,3,0,0.19,1,3,2,1,5,2.0,4.75,0.3333333333333333,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,17603,14,3,2,3,1,3,4,0,0.24,15,2,1,6,0,2.5,6.0,0.06666666666666667,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13499,18,2,3,3,3,2,3,0,0.17,9,4,2,2,2,2.5,4.25,0.0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4385,10,1,2,1,1,3,3,0,0.15,26,3,0,4,0,1.5,5.0,0.09090909090909091,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4707,4,4,4,3,4,3,3,0,0.12,11,4,0,1,2,3.5,4.0,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,8620,10,3,2,3,3,3,3,0,0.14,19,3,1,0,0,3.0,3.5000000000000004,0.18181818181818182,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2991,6,4,3,2,2,3,3,1,0.11,1,4,2,1,1,2.75,3.6666666666666665,0.14285714285714285,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2210,1,4,3,2,1,1,3,0,0.13,17,2,1,0,0,2.0,3.25,0.5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,5744,6,3,2,3,4,3,3,1,0.11,5,3,1,0,0,3.25,5.5,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,5294,7,3,4,3,3,3,3,0,0.16,16,3,1,1,3,3.0,4.0,0.125,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,5098,10,2,3,3,2,3,3,0,0.19,9,4,1,0,0,2.5,3.1666666666666665,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,5160,9,3,3,4,3,2,3,0,0.16,2,1,1,7,3,3.0,4.0,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,9069,9,2,3,1,4,2,4,0,0.22,18,5,2,1,0,2.25,5.5,0.1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2851,1,4,3,3,2,3,3,1,0.13,5,3,1,0,0,3.0,4.333333333333333,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,6388,0,4,3,3,1,3,3,1,0.17,8,5,1,0,14,2.75,2.4285714285714284,0.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,10306,13,4,2,1,3,3,3,0,0.17,10,3,1,6,2,2.75,4.25,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,4025,8,4,3,3,2,3,3,0,0.12,29,4,0,7,2,3.0,4.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10552,6,3,2,2,4,3,3,1,0.13,5,3,1,0,18,3.0,3.25,0.14285714285714285,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,2351,2,4,1,3,4,2,3,0,0.16,6,2,2,1,1,3.25,4.0,0.3333333333333333,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,3580,4,3,3,1,2,3,3,0,0.16,1,3,1,0,3,2.25,5.333333333333333,0.2,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,13973,12,4,3,3,4,3,3,1,0.18,24,3,1,1,10,3.5,6.0,0.07692307692307693,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,6118,10,4,2,3,3,3,3,0,0.13,5,3,1,1,0,3.25,4.333333333333333,0.2727272727272727,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,4523,6,4,2,4,4,4,3,0,0.11,28,4,2,0,1,4.0,2.2,0.42857142857142855,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,12965,3,1,2,3,4,2,4,1,0.2,1,4,0,0,24,2.5,6.666666666666667,0.75,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,9715,7,3,1,1,3,3,3,0,0.13,8,1,1,0,2,2.5,3.25,0.125,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,2517,5,1,3,3,2,3,3,0,0.11,4,2,1,0,0,2.25,3.6666666666666665,0.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5204,10,3,3,4,4,3,3,1,0.11,7,4,1,0,0,3.5,3.6666666666666665,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2564,1,1,2,4,3,4,3,0,0.12,2,2,1,0,0,3.0,3.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,10322,11,1,3,4,4,3,4,0,0.2,20,4,1,11,3,3.0,2.857142857142857,0.08333333333333333,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4968,5,4,3,4,4,3,3,0,0.11,11,2,2,0,0,3.75,2.75,0.16666666666666666,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,5021,4,2,3,2,4,3,4,1,0.22,5,2,1,0,12,2.75,7.333333333333333,0.2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1,4556,5,1,3,3,2,3,3,0,0.11,29,2,2,0,14,2.25,2.75,0.16666666666666666,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5770,10,4,2,4,1,3,3,0,0.19,2,2,1,3,0,3.0,4.75,0.18181818181818182,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,2760,2,2,1,2,3,3,3,0,0.13,9,3,1,2,0,2.5,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,2996,4,4,3,1,3,3,3,0,0.14,1,4,2,1,6,2.75,4.666666666666667,0.4,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,13964,7,3,2,3,4,3,3,1,0.12,1,2,1,0,18,3.25,4.0,0.0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,4260,5,4,3,3,4,4,3,1,0.12,10,4,1,0,0,3.75,4.0,0.16666666666666666,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3894,2,3,2,3,3,3,3,0,0.16,4,1,2,1,2,3.0,4.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1274,1,3,3,3,2,2,3,0,0.13,7,3,0,0,0,2.5,4.333333333333333,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4541,20,4,3,4,2,3,4,0,0.25,29,4,1,13,0,3.25,6.25,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2693,1,4,3,3,2,3,4,0,0.22,24,1,1,0,0,3.0,7.333333333333333,0.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,8726,9,4,3,3,4,3,3,0,0.15,8,3,2,1,0,3.5,15.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6578,10,3,2,3,1,3,3,0,0.18,10,3,1,1,0,2.5,4.5,0.09090909090909091,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4617,4,2,2,3,2,2,3,0,0.12,1,2,1,1,0,2.25,4.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,4878,9,2,3,4,1,3,3,1,0.13,15,2,1,8,1,2.5,1.8571428571428572,0.1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,2455,8,3,3,4,1,3,3,0,0.19,10,4,2,1,1,2.75,3.1666666666666665,0.0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,6500,3,3,3,1,2,3,3,0,0.17,8,2,1,1,3,2.25,8.5,0.25,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5772,9,1,3,4,3,3,4,1,0.21,5,4,2,0,5,2.75,4.2,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,18172,8,1,3,2,1,2,3,1,0.19,1,3,2,0,20,1.5,9.5,0.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10609,14,1,2,3,3,1,3,0,0.11,1,4,1,11,3,2.0,3.6666666666666665,0.0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,4554,10,2,3,4,1,2,3,0,0.18,2,2,2,0,0,2.25,4.5,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4768,1,1,3,3,3,2,3,0,0.12,1,5,2,0,10,2.25,2.4,0.5,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3420,5,4,3,2,3,2,3,0,0.13,20,3,1,1,1,2.75,3.25,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1281,1,3,2,3,3,3,3,0,0.18,3,3,0,0,0,3.0,4.5,1.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,10502,5,4,3,3,1,1,3,0,0.17,1,4,2,1,28,2.25,5.666666666666667,0.16666666666666666,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,12504,0,1,3,3,2,1,4,0,0.21,29,1,1,0,15,1.75,5.25,1.0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,4148,4,3,3,1,3,3,3,0,0.12,1,1,2,0,0,2.5,6.0,0.2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,5878,7,4,2,2,1,3,3,0,0.12,5,2,1,2,5,2.5,4.0,0.125,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4907,20,2,3,3,3,3,4,0,0.25,1,1,1,11,0,2.75,6.25,0.0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2610,2,3,3,3,3,2,3,0,0.12,15,3,2,2,0,2.75,2.0,0.3333333333333333,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,2743,17,3,4,1,3,3,3,0,0.16,16,4,1,15,1,2.5,8.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,4108,7,1,3,4,1,3,3,0,0.13,24,1,1,1,11,2.25,4.333333333333333,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2362,9,1,2,1,3,1,3,0,0.13,1,4,1,0,2,1.5,4.333333333333333,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,2966,4,4,2,3,4,3,3,0,0.18,5,3,1,0,1,3.5,6.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,5304,5,1,4,4,2,2,3,1,0.13,19,3,0,0,4,2.25,3.25,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,13225,19,1,4,1,4,3,3,0,0.12,3,3,1,2,6,2.25,2.0,0.05,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2468,6,3,2,2,2,2,3,0,0.14,2,2,2,0,3,2.25,2.8000000000000003,0.14285714285714285,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,14732,7,2,4,4,4,4,3,0,0.13,1,4,1,0,24,3.5,2.6,0.25,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,7880,8,1,4,3,4,3,3,0,0.18,2,5,1,0,1,2.75,4.5,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10932,1,3,1,1,3,3,3,0,0.15,28,3,0,0,19,2.5,5.0,0.5,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2231,4,3,3,3,4,3,3,0,0.18,2,4,2,1,2,3.25,4.5,0.2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,2546,2,3,2,2,2,4,3,0,0.16,25,5,1,1,4,2.75,5.333333333333333,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,2339,10,4,3,3,4,1,3,0,0.11,7,2,1,9,4,3.0,2.2,0.09090909090909091,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,2269,2,2,2,2,2,3,3,0,0.14,1,4,1,2,1,2.25,4.666666666666667,0.3333333333333333,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,7005,4,2,4,4,3,3,3,0,0.15,24,4,1,1,7,3.0,5.0,0.0,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,1601,0,3,4,1,3,3,4,1,0.21,6,3,1,0,1,2.5,7.0,2.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,10377,13,3,2,4,2,2,3,1,0.11,8,2,0,4,3,2.75,1.5714285714285714,0.07142857142857142,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4240,2,1,2,3,4,3,3,0,0.13,6,3,1,2,17,2.75,13.0,0.0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,4969,2,2,1,1,4,3,3,0,0.18,29,2,0,2,5,2.5,2.5714285714285716,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,2194,3,2,3,1,4,2,3,0,0.13,1,3,2,1,2,2.25,4.333333333333333,0.25,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,5689,10,3,3,3,4,4,3,1,0.14,18,4,2,0,0,3.5,4.666666666666667,0.18181818181818182,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2619,0,3,3,1,4,2,3,0,0.17,1,1,1,0,8,2.5,4.25,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,16835,10,1,3,2,4,3,4,0,0.23,18,5,1,7,27,2.5,7.666666666666667,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,9602,3,4,3,3,3,2,3,1,0.11,2,3,1,1,14,3.0,2.75,0.25,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1081,1,2,3,4,3,2,3,0,0.13,9,3,1,0,0,2.75,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1,16307,20,1,3,3,3,2,3,0,0.14,26,4,1,4,9,2.25,4.666666666666667,0.047619047619047616,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,8943,10,3,2,3,1,3,4,0,0.24,7,2,2,8,0,2.5,8.0,0.09090909090909091,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,14118,1,1,2,4,3,2,3,0,0.12,29,3,1,0,31,2.5,3.0,0.5,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,6322,6,1,3,4,4,2,3,1,0.12,9,4,1,0,0,2.75,4.0,0.14285714285714285,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4766,1,2,3,4,1,3,3,1,0.11,12,4,1,0,5,2.5,2.2,0.5,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
