genre,revenu_mensuel,annee_experience_totale,annees_dans_l_entreprise,heure_supplementaires,a_quitte_l_entreprise,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,promotion_recente,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead
0,3229,7,3,0,0,1,3,1,0,4,2.5,3.6666666666666665,0.25,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,3578,8,7,0,0,7,3,1,0,1,2.0,4.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,7988,10,10,0,0,17,3,1,0,0,1.5,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,4284,20,4,0,1,28,2,2,1,16,1.0,6.666666666666667,0.0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
1,7553,9,8,1,1,14,1,2,7,1,3.5,6.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,17328,29,20,0,0,1,3,1,12,9,4.0,4.75,0.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1,19701,32,9,1,0,1,3,1,1,23,2.5,5.25,0.1,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
0,14732,31,7,0,0,1,4,1,0,24,3.0,2.6,0.25,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0
1,9278,15,5,1,0,3,4,1,0,10,1.5,4.0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,1359,1,1,0,1,1,4,2,0,0,2.5,3.0,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,4779,8,3,0,0,7,4,1,0,5,2.5,3.5,0.5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,16422,9,3,0,0,8,5,1,1,6,1.5,2.75,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,2996,10,4,0,0,1,4,2,1,6,2.5,4.666666666666667,0.4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1261,1,1,0,1,8,3,1,0,0,1.5,3.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,2099,6,5,0,0,11,1,1,1,1,1.5,3.5,0.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,5810,10,10,0,0,4,4,1,1,0,2.5,5.333333333333333,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1,5647,11,3,0,0,16,4,1,0,8,2.0,3.25,0.5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,3420,17,6,0,0,1,3,1,1,11,2.5,4.0,0.14285714285714285,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
0,4400,6,3,0,1,9,2,1,2,3,1.0,4.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,3500,7,6,0,0,5,2,0,1,1,3.0,4.666666666666667,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
1,2066,5,3,0,0,1,2,1,1,2,1.0,5.5,0.25,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,17169,26,20,0,0,2,4,1,5,6,2.0,6.333333333333333,0.09523809523809523,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4162,5,5,1,0,4,1,1,0,0,3.5,3.0,0.3333333333333333,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,9204,7,4,0,0,7,5,1,0,3,4.0,3.0,0.2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3294,7,5,0,0,1,3,1,0,2,3.0,5.666666666666667,0.16666666666666666,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2127,7,4,1,0,5,5,1,0,3,2.5,2.0,0.0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,3975,11,8,0,0,9,4,0,0,3,3.0,3.6666666666666665,0.2222222222222222,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
0,10793,13,13,0,0,8,2,1,9,0,2.5,3.0,0.07142857142857142,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,10096,28,7,0,1,9,3,1,4,21,2.5,5.5,0.125,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
1,3646,11,1,1,1,2,3,0,0,10,1.0,7.666666666666667,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
1,7446,10,10,0,1,1,5,2,4,0,2.5,3.6666666666666665,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,10851,24,7,1,0,20,3,1,0,17,1.5,6.0,0.125,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0
1,2109,8,3,0,0,8,2,1,0,5,3.0,4.5,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,3722,7,2,1,1,2,3,2,2,5,3.0,4.333333333333333,0.3333333333333333,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,9380,10,3,1,0,29,3,1,1,7,3.0,3.6,0.5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
0,5486,15,2,0,0,7,3,1,2,13,2.0,2.75,1.0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2742,2,2,0,1,9,4,1,2,0,2.0,15.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,13757,16,9,0,0,8,1,0,4,7,3.0,1.8333333333333333,0.1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
0,8463,6,5,0,0,5,3,1,1,1,2.5,3.6,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,3162,7,5,0,0,5,3,0,0,2,3.0,2.3333333333333335,0.0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
0,16598,35,9,0,0,2,3,1,8,26,3.0,4.0,0.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6651,20,3,0,0,5,4,1,1,17,2.0,14.0,0.25,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0
0,2345,8,3,0,0,2,3,1,1,5,3.0,3.5,0.25,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
0,3420,6,5,0,0,20,3,1,1,1,3.0,3.25,0.0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
0,4373,5,4,0,0,7,3,2,0,1,2.5,4.666666666666667,0.4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4759,15,13,0,0,3,3,1,3,2,2.5,6.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,5301,4,2,0,0,16,1,1,2,2,3.5,5.0,0.6666666666666666,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3673,12,12,0,0,9,2,2,5,0,2.5,3.25,0.0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1,4768,11,1,0,0,1,5,2,0,10,2.0,2.4,0.5,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,1274,1,1,0,0,7,3,0,0,0,3.0,4.333333333333333,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,4900,13,12,0,0,1,2,1,2,1,2.5,8.0,0.07692307692307693,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
0,10466,29,8,0,0,7,4,1,0,21,2.5,3.5,0.2222222222222222,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0
0,17007,16,14,0,0,15,3,2,6,2,1.5,3.5,0.13333333333333333,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,2909,5,3,0,1,1,3,2,1,2,2.0,3.75,0.25,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,5765,7,5,0,1,13,3,2,0,2,1.5,2.2,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,4599,16,15,1,1,24,4,1,10,1,1.5,7.666666666666667,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,2404,1,1,0,0,7,1,1,0,0,3.5,3.25,0.5,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,3172,4,0,1,1,9,3,2,0,4,1.5,3.6666666666666665,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,2033,1,1,0,0,13,2,0,0,0,3.0,4.333333333333333,0.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,10209,16,2,1,0,2,1,2,2,14,2.5,6.0,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1
0,8620,10,10,0,0,19,3,1,0,0,3.0,3.5,0.18181818181818182,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,2064,6,5,0,0,1,3,1,1,1,3.0,5.25,0.16666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,4035,4,3,1,0,4,4,1,1,1,3.5,5.333333333333333,0.0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0
1,3838,8,5,0,0,4,4,1,0,3,1.5,1.8333333333333333,0.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,4591,11,5,1,0,14,3,1,1,6,3.0,3.4,0.16666666666666666,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,2561,8,0,0,1,2,2,2,0,8,2.0,3.6666666666666665,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,1563,1,1,0,0,1,3,1,0,0,2.0,4.666666666666667,0.5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,4898,5,4,0,0,7,3,2,1,1,2.0,2.3333333333333335,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,4789,10,3,0,0,3,2,1,1,7,2.0,6.25,0.25,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
1,3180,4,3,0,0,2,1,2,0,1,3.0,3.25,0.75,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,6549,8,8,0,0,29,1,1,1,0,2.5,4.666666666666667,0.2222222222222222,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,6388,14,0,1,0,8,5,1,0,14,3.5,2.4285714285714284,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,11244,10,5,0,0,10,3,1,0,5,3.5,4.166666666666667,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,16032,26,14,0,0,11,4,2,1,12,3.0,6.666666666666667,0.06666666666666667,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0
0,2362,11,9,0,1,1,4,1,0,2,1.0,4.333333333333333,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,16328,24,20,0,0,28,3,1,14,4,2.5,6.5,0.047619047619047616,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0
1,8376,9,2,0,0,6,3,1,2,7,2.0,4.5,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
1,16606,23,13,0,0,3,3,1,5,10,2.5,4.0,0.07142857142857142,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
1,8606,11,11,0,0,16,3,1,3,0,3.0,4.75,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2272,5,4,0,0,20,1,1,1,1,2.0,4.666666666666667,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,2018,15,5,0,1,9,4,1,1,10,2.5,3.5,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,7083,10,10,1,0,1,3,1,8,0,3.5,3.5,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,4084,7,7,0,1,3,3,2,7,0,3.5,4.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,14411,32,32,1,0,22,5,2,13,0,3.5,4.333333333333333,0.0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
0,2308,12,11,1,0,7,2,1,5,1,2.5,5.0,0.08333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,4841,4,1,0,0,2,3,1,0,3,2.5,3.5,0.5,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,4285,10,10,0,0,13,3,1,3,0,2.5,5.666666666666667,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
1,9715,9,7,0,0,8,1,1,0,2,2.0,3.25,0.125,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,4320,5,5,0,0,25,3,1,0,0,3.0,4.333333333333333,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2132,8,5,0,0,28,3,1,0,3,4.0,5.0,0.16666666666666666,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
0,10124,24,20,1,0,2,3,2,13,4,4.0,3.5,0.047619047619047616,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0
0,5473,9,8,0,0,9,2,1,7,1,1.0,2.0,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,5207,15,15,1,0,28,4,1,5,0,2.5,3.0,0.0625,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,16437,21,21,1,0,6,2,1,7,0,3.5,7.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2296,2,1,0,0,21,2,1,0,1,2.0,3.5,1.5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,4069,8,2,1,0,8,2,0,2,6,4.0,6.0,0.0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0
0,7441,10,10,0,0,1,4,1,7,0,1.5,2.4,0.2727272727272727,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0
1,2430,6,5,0,0,28,4,1,4,1,2.5,3.8333333333333335,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5878,12,7,0,0,5,2,1,2,5,3.0,4.0,0.125,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,2644,7,3,1,0,2,4,1,1,4,3.5,5.25,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,6439,18,8,0,0,16,4,1,7,10,3.0,4.666666666666667,0.1111111111111111,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0,2451,5,1,0,0,9,3,1,0,4,3.0,6.0,1.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,6392,8,2,0,0,8,4,1,2,6,1.0,1.8571428571428572,0.3333333333333333,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,9714,10,10,0,1,1,3,1,6,0,1.5,2.2,0.09090909090909091,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,6077,10,6,0,0,10,4,2,1,4,3.0,3.6666666666666665,0.0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0
0,2450,3,3,0,0,1,3,1,1,0,2.5,4.75,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0,9250,9,4,0,0,29,4,1,1,5,2.5,3.0,0.2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,2074,1,1,1,1,2,3,1,0,0,1.0,4.0,0.5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,10169,34,33,0,1,2,5,1,1,1,3.5,3.2,0.029411764705882353,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
0,4855,7,5,0,1,2,3,1,1,2,2.5,3.6666666666666665,0.3333333333333333,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
0,4087,9,6,0,0,1,4,0,1,3,2.5,3.5,0.14285714285714285,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,2367,10,8,0,0,15,4,1,7,2,2.0,3.0,0.1111111111111111,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0
0,2972,1,1,0,0,7,4,1,0,0,2.5,2.6,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,19586,36,36,0,0,26,5,1,2,0,3.5,5.25,0.02702702702702703,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,5484,9,2,0,0,1,4,1,2,7,3.0,4.25,0.3333333333333333,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,2061,1,1,0,0,3,3,1,0,0,2.5,3.5,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,9924,10,9,0,0,14,3,1,7,1,2.5,2.75,0.1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,4198,8,3,0,0,16,3,1,1,5,2.0,2.0,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
1,6815,15,1,0,0,1,4,1,0,14,2.5,2.1666666666666665,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
0,4723,10,10,1,0,3,1,1,1,0,1.5,4.5,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,6142,10,5,1,0,10,4,1,0,5,2.0,3.2,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,8237,11,7,0,0,6,3,1,7,4,3.5,2.75,0.125,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,8853,6,6,0,0,2,1,2,1,0,2.5,19.0,0.14285714285714285,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,19331,27,1,1,0,9,3,1,0,26,3.0,5.333333333333333,0.5,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2073,4,2,0,0,10,3,1,2,2,3.5,5.333333333333333,0.3333333333333333,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,5562,9,3,1,0,6,4,2,0,6,1.0,3.25,0.25,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,19613,24,1,0,0,9,2,1,0,23,4.0,7.333333333333333,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0
0,3407,10,10,0,0,28,3,1,6,0,2.5,4.25,0.18181818181818182,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,5063,8,8,0,0,10,4,2,7,0,3.5,3.5,0.1111111111111111,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,4639,5,5,0,0,14,2,1,1,0,2.5,5.0,0.16666666666666666,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4876,8,6,0,0,27,3,1,0,2,3.0,12.0,0.14285714285714285,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0
0,2690,1,1,0,0,7,2,1,0,0,3.5,3.0,0.5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,17567,27,26,0,0,1,4,1,0,1,2.5,2.5,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
0,2408,1,1,1,1,24,3,1,0,0,2.5,4.25,1.5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,2814,4,4,1,0,26,2,0,1,0,2.5,4.666666666666667,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,11245,32,30,1,0,20,5,2,12,2,2.5,3.75,0.03225806451612903,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0
1,3312,6,3,0,0,5,4,1,0,3,3.0,4.25,0.5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,19049,23,22,1,0,7,3,1,1,1,3.0,2.8,0.043478260869565216,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0
0,2141,6,6,0,0,7,3,1,1,0,2.0,3.0,0.14285714285714285,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,5769,10,10,1,0,5,5,1,1,0,2.0,3.5,0.0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
0,4385,10,10,0,0,26,3,0,4,0,1.0,5.0,0.09090909090909091,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,5332,10,5,0,0,2,4,2,0,5,2.5,3.25,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1,4663,7,3,1,0,12,4,1,1,4,3.0,4.0,0.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,4724,9,9,0,0,10,4,2,7,0,3.5,3.25,0.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3211,10,9,0,0,25,4,1,1,1,2.0,3.5,0.1,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
0,5377,10,7,0,0,10,5,1,7,3,1.5,3.25,0.375,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4066,7,7,0,0,19,3,1,0,0,2.5,2.75,0.25,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,5208,16,16,0,0,18,5,1,1,0,1.5,3.6666666666666665,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,4877,6,5,0,0,27,3,1,0,1,1.5,3.5,0.16666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3117,3,2,0,0,5,1,1,2,1,3.5,6.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1569,0,0,1,1,3,2,2,0,0,3.0,4.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,19658,27,5,0,0,26,4,1,1,22,3.5,3.6666666666666665,0.16666666666666666,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,3069,11,10,0,0,3,2,1,0,1,3.0,3.75,0.09090909090909091,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
1,10435,18,18,0,0,15,3,1,14,0,2.0,4.333333333333333,0.10526315789473684,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4148,15,14,0,0,8,4,0,2,1,3.0,2.0,0.06666666666666667,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0,5768,9,4,0,0,19,3,1,0,5,3.0,5.666666666666667,0.6,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
1,5042,10,9,0,0,4,3,2,3,1,2.0,4.333333333333333,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,5770,10,10,0,0,2,2,1,3,0,4.0,4.75,0.18181818181818182,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
1,7756,10,5,1,0,2,2,1,0,5,3.5,2.7142857142857144,0.16666666666666666,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
0,10306,15,13,0,1,10,3,1,6,2,2.5,4.25,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,3936,8,8,0,0,10,3,1,7,0,2.0,3.6666666666666665,0.1111111111111111,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0
1,7945,18,4,1,0,16,3,1,3,14,3.5,5.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,5743,14,10,1,0,1,5,2,0,4,2.5,2.75,0.0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0
0,15202,23,2,0,0,4,5,2,2,21,3.5,6.25,0.3333333333333333,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,5440,7,2,1,1,15,2,1,2,5,2.5,4.666666666666667,0.6666666666666666,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,3760,6,6,1,0,2,1,2,1,0,2.5,4.333333333333333,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,3517,5,3,0,0,8,3,1,0,2,2.5,17.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,2580,6,4,0,0,2,3,2,1,2,4.0,13.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,2166,10,4,1,1,7,3,1,0,6,1.0,3.5,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,5869,8,5,0,0,10,3,1,1,3,3.0,3.6666666666666665,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,8008,9,3,0,0,5,4,1,0,6,1.5,1.7142857142857142,0.5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0,5206,7,7,0,0,2,1,2,0,0,3.5,2.4285714285714284,0.25,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,5295,7,5,0,0,12,3,1,1,2,3.0,5.25,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1
1,16413,27,4,0,0,22,4,1,1,23,1.5,5.333333333333333,0.4,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
1,13269,19,14,0,0,17,5,1,1,5,2.5,3.75,0.2,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0
1,2783,2,2,0,0,2,3,1,2,0,3.0,4.75,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,5433,11,11,0,0,3,3,1,7,0,3.0,4.0,0.08333333333333333,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,2013,15,4,0,0,7,3,1,1,11,1.5,2.2,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1,13966,30,15,1,0,6,1,1,2,15,3.0,4.75,0.0625,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0
1,4374,4,3,0,0,1,4,0,1,1,3.5,2.142857142857143,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,6842,13,5,0,0,3,2,1,0,8,2.5,5.0,0.16666666666666666,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,17426,36,10,0,0,22,5,1,4,26,2.5,3.5714285714285716,0.09090909090909091,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,17603,14,14,0,0,15,2,1,6,0,3.0,6.0,0.06666666666666667,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4581,13,11,1,1,12,4,2,6,2,4.0,8.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,4735,19,13,0,0,1,3,2,2,6,4.0,3.0,0.14285714285714285,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,4187,10,10,1,0,5,3,1,0,0,1.5,3.25,0.09090909090909091,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,5505,6,6,0,0,2,4,1,0,0,4.0,2.3333333333333335,0.2857142857142857,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,5470,10,9,0,0,2,3,1,1,1,3.0,2.6,0.2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,5476,10,10,0,0,5,4,1,0,0,2.5,3.6666666666666665,0.18181818181818182,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1,2587,17,2,1,0,16,3,1,2,15,2.5,5.333333333333333,0.3333333333333333,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
1,2440,4,4,0,0,2,3,2,3,0,3.0,5.5,0.0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
1,15972,29,3,0,0,2,4,1,1,26,2.0,4.666666666666667,0.75,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0
0,15379,23,8,0,0,1,3,1,0,15,3.0,4.666666666666667,0.0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0
0,7082,21,2,1,0,23,2,1,0,19,3.5,5.333333333333333,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,2728,2,2,0,0,9,1,1,0,0,2.5,2.75,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,5368,7,6,1,0,16,3,0,1,1,3.5,8.333333333333334,0.14285714285714285,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,5347,10,3,0,0,26,4,1,0,7,2.0,4.666666666666667,0.5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,3195,8,2,1,0,1,3,1,2,6,3.5,6.0,1.0,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0
0,3989,5,5,1,1,8,1,1,1,0,3.5,3.6666666666666665,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,3306,7,0,0,0,4,2,1,0,7,3.5,3.1666666666666665,1.0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,7005,11,4,0,0,24,4,1,1,7,3.0,5.0,0.0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0
